{'name': 'Order_id', 'info': 'Return the Deliveroo order ID from one order tuple.\n\nThe order format is:\n(order_id, item, quantity, unit_price, extras, coupon)', 'payload': ('D2975', 'chicken_burger', 4, 6.99, 'extra_cheese|fries', 'BIGBITE'), 'answer': 'D2975'}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D4377', 'classic_burger', 2, 5.49, 'fries|extra_cheese|drink', 'FREEDELIVERY'), 'answer': 1.99}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D1344', 'classic_burger', 3, 5.49, '', 'SAVE3'), 'answer': 1.99}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D6786', 'classic_burger', 1, 5.49, '', 'SAVE3'), 'answer': 1.99}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D8541', 'classic_burger', 6, 5.49, 'extra_cheese|fries|drink', ''), 'answer': 0}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D2827', 'veggie_burger', 3, 5.99, 'drink|extra_cheese', 'SAVE3'), 'answer': 0}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D1864', 'veggie_burger', 5, 5.99, 'fries|drink', ''), 'answer': 0}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D1505', 'classic_burger', 6, 5.49, 'extra_cheese|fries', 'SAVE3'), 'answer': 0}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D2194', 'cheeseburger', 4, 6.49, '', 'BIGBITE'), 'answer': 0}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D9287', 'classic_burger', 2, 5.49, 'drink', 'BIGBITE'), 'answer': 1.99}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D1967', 'chicken_burger', 2, 6.99, 'extra_cheese|drink|fries', ''), 'answer': 1.99}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D5384', 'chicken_burger', 5, 6.99, 'drink', 'SAVE3'), 'answer': 0}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D9302', 'cheeseburger', 4, 6.49, 'extra_cheese|fries', 'BIGBITE'), 'answer': 0}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D1369', 'chicken_burger', 1, 6.99, 'fries|drink|extra_cheese', 'SAVE3'), 'answer': 1.99}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D2400', 'classic_burger', 2, 5.49, '', ''), 'answer': 1.99}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D4480', 'classic_burger', 2, 5.49, 'fries|drink|extra_cheese', ''), 'answer': 1.99}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D8874', 'veggie_burger', 5, 5.99, 'drink|fries', ''), 'answer': 0}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D4490', 'chicken_burger', 4, 6.99, 'fries', 'SAVE3'), 'answer': 0}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D5724', 'chicken_burger', 4, 6.99, 'extra_cheese|drink|fries', 'BIGBITE'), 'answer': 0}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D8877', 'chicken_burger', 6, 6.99, 'extra_cheese|drink|fries', 'FREEDELIVERY'), 'answer': 0}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D7717', 'cheeseburger', 6, 6.49, '', ''), 'answer': 0}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D5954', 'veggie_burger', 2, 5.99, 'fries', ''), 'answer': 1.99}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D6995', 'chicken_burger', 4, 6.99, 'drink', ''), 'answer': 0}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D1018', 'cheeseburger', 4, 6.49, 'extra_cheese', 'BIGBITE'), 'answer': 0}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D5150', 'classic_burger', 2, 5.49, 'extra_cheese|drink|fries', 'BIGBITE'), 'answer': 1.99}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D6074', 'veggie_burger', 3, 5.99, 'extra_cheese|drink|fries', ''), 'answer': 0}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D3864', 'cheeseburger', 3, 6.49, 'extra_cheese|fries', 'FREEDELIVERY'), 'answer': 0}
{'name': 'Order_delivery_fee', 'info': 'Return the delivery fee for one order.\n\nThe delivery fee is 1.99 unless the food subtotal is 20.00 or more.\nOrders with food subtotal 20.00 or more get free delivery.\nReturn the answer rounded to 2 decimal places.', 'payload': ('D7704', 'classic_burger', 6, 5.49, 'extra_cheese', ''), 'answer': 0}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D9385', 'cheeseburger', 3, 6.49, 'extra_cheese|fries', 'BIGBITE'), 'answer': 'BIGBITE'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D5870', 'cheeseburger', 2, 6.49, '', 'BIGBITE'), 'answer': 'BIGBITE'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D3297', 'veggie_burger', 1, 5.99, 'drink|fries|extra_cheese', 'FREEDELIVERY'), 'answer': 'FREEDELIVERY'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D2834', 'chicken_burger', 6, 6.99, 'fries|drink', 'FREEDELIVERY'), 'answer': 'FREEDELIVERY'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D6470', 'classic_burger', 2, 5.49, 'extra_cheese|fries', 'BIGBITE'), 'answer': 'BIGBITE'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D4062', 'classic_burger', 1, 5.49, 'drink', 'FREEDELIVERY'), 'answer': 'FREEDELIVERY'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D3146', 'chicken_burger', 1, 6.99, 'drink|fries|extra_cheese', ''), 'answer': ''}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D3847', 'veggie_burger', 5, 5.99, 'fries|extra_cheese', 'FREEDELIVERY'), 'answer': 'FREEDELIVERY'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D8023', 'cheeseburger', 2, 6.49, '', 'SAVE3'), 'answer': 'SAVE3'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D8946', 'classic_burger', 1, 5.49, 'extra_cheese|fries', ''), 'answer': ''}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D2891', 'chicken_burger', 5, 6.99, 'drink|fries|extra_cheese', 'FREEDELIVERY'), 'answer': 'FREEDELIVERY'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D7124', 'chicken_burger', 3, 6.99, '', ''), 'answer': ''}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D9590', 'chicken_burger', 1, 6.99, '', ''), 'answer': ''}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D6195', 'veggie_burger', 6, 5.99, '', ''), 'answer': ''}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D4448', 'classic_burger', 4, 5.49, 'fries|extra_cheese|drink', 'BIGBITE'), 'answer': 'BIGBITE'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D9856', 'veggie_burger', 1, 5.99, 'drink|fries|extra_cheese', 'BIGBITE'), 'answer': 'BIGBITE'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D3235', 'chicken_burger', 6, 6.99, 'fries|drink', ''), 'answer': ''}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D3551', 'veggie_burger', 2, 5.99, 'drink', 'BIGBITE'), 'answer': 'BIGBITE'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D4248', 'classic_burger', 2, 5.49, '', 'SAVE3'), 'answer': 'SAVE3'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D6504', 'veggie_burger', 4, 5.99, 'fries', 'BIGBITE'), 'answer': 'BIGBITE'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D3088', 'chicken_burger', 5, 6.99, 'fries|extra_cheese|drink', 'FREEDELIVERY'), 'answer': 'FREEDELIVERY'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D9318', 'classic_burger', 6, 5.49, 'extra_cheese|fries', ''), 'answer': ''}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D8550', 'veggie_burger', 1, 5.99, '', 'SAVE3'), 'answer': 'SAVE3'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D2994', 'veggie_burger', 3, 5.99, 'fries|extra_cheese|drink', 'FREEDELIVERY'), 'answer': 'FREEDELIVERY'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D5008', 'cheeseburger', 2, 6.49, 'extra_cheese|fries', 'SAVE3'), 'answer': 'SAVE3'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D4737', 'chicken_burger', 3, 6.99, 'fries|extra_cheese|drink', 'SAVE3'), 'answer': 'SAVE3'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D8061', 'cheeseburger', 4, 6.49, 'drink', 'BIGBITE'), 'answer': 'BIGBITE'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D8810', 'veggie_burger', 1, 5.99, 'drink', 'BIGBITE'), 'answer': 'BIGBITE'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D7356', 'classic_burger', 4, 5.49, '', ''), 'answer': ''}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D3988', 'chicken_burger', 2, 6.99, 'fries', ''), 'answer': ''}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D3898', 'chicken_burger', 2, 6.99, 'extra_cheese|fries', ''), 'answer': ''}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D6031', 'veggie_burger', 5, 5.99, 'extra_cheese|fries', ''), 'answer': ''}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D5892', 'cheeseburger', 6, 6.49, 'drink', 'BIGBITE'), 'answer': 'BIGBITE'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D8146', 'cheeseburger', 1, 6.49, 'extra_cheese', ''), 'answer': ''}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D3071', 'chicken_burger', 6, 6.99, 'fries', ''), 'answer': ''}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D2520', 'veggie_burger', 4, 5.99, 'extra_cheese', 'FREEDELIVERY'), 'answer': 'FREEDELIVERY'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D3179', 'classic_burger', 2, 5.49, 'drink|fries|extra_cheese', ''), 'answer': ''}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D7986', 'veggie_burger', 2, 5.99, 'fries', 'SAVE3'), 'answer': 'SAVE3'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D4658', 'veggie_burger', 4, 5.99, 'extra_cheese', 'BIGBITE'), 'answer': 'BIGBITE'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D1237', 'veggie_burger', 6, 5.99, 'fries', 'BIGBITE'), 'answer': 'BIGBITE'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D2186', 'chicken_burger', 4, 6.99, 'drink', ''), 'answer': ''}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D7465', 'chicken_burger', 5, 6.99, 'drink|extra_cheese|fries', ''), 'answer': ''}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D1560', 'classic_burger', 4, 5.49, 'fries|drink', 'BIGBITE'), 'answer': 'BIGBITE'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D4332', 'classic_burger', 2, 5.49, 'extra_cheese|drink', 'FREEDELIVERY'), 'answer': 'FREEDELIVERY'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D6226', 'chicken_burger', 1, 6.99, 'extra_cheese', ''), 'answer': ''}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D2191', 'chicken_burger', 4, 6.99, 'extra_cheese', 'SAVE3'), 'answer': 'SAVE3'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D2381', 'chicken_burger', 4, 6.99, 'drink|extra_cheese', 'FREEDELIVERY'), 'answer': 'FREEDELIVERY'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D2731', 'cheeseburger', 6, 6.49, 'drink|extra_cheese|fries', 'SAVE3'), 'answer': 'SAVE3'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D6148', 'classic_burger', 3, 5.49, '', 'SAVE3'), 'answer': 'SAVE3'}
{'name': 'Order_coupon_code', 'info': "Return the coupon code from one order tuple.\n\nThe coupon is the last part of the order.\nIf there is no coupon, return the empty string ''.", 'payload': ('D1192', 'classic_burger', 6, 5.49, 'drink|fries', 'BIGBITE'), 'answer': 'BIGBITE'}
{'name': 'Order_discount_amount', 'info': 'Return the discount amount for one order.\n\nCoupon rules:\n- SAVE3 gives 3.00 off\n- FREEDELIVERY removes the delivery fee\n- BIGBITE gives 10% off the food subtotal, but only when quantity is 4 or more\n- an empty coupon gives no discount\nThe discount cannot be more than subtotal + delivery fee.\nRound the answer to 2 decimal places.', 'payload': ('D3878', 'chicken_burger', 3, 6.99, 'extra_cheese', 'SAVE3'), 'answer': 3}
{'name': 'Order_discount_amount', 'info': 'Return the discount amount for one order.\n\nCoupon rules:\n- SAVE3 gives 3.00 off\n- FREEDELIVERY removes the delivery fee\n- BIGBITE gives 10% off the food subtotal, but only when quantity is 4 or more\n- an empty coupon gives no discount\nThe discount cannot be more than subtotal + delivery fee.\nRound the answer to 2 decimal places.', 'payload': ('D8517', 'cheeseburger', 3, 6.49, 'drink|fries|extra_cheese', 'SAVE3'), 'answer': 3}
{'name': 'Order_discount_amount', 'info': 'Return the discount amount for one order.\n\nCoupon rules:\n- SAVE3 gives 3.00 off\n- FREEDELIVERY removes the delivery fee\n- BIGBITE gives 10% off the food subtotal, but only when quantity is 4 or more\n- an empty coupon gives no discount\nThe discount cannot be more than subtotal + delivery fee.\nRound the answer to 2 decimal places.', 'payload': ('D9655', 'chicken_burger', 2, 6.99, 'fries', ''), 'answer': 0}
{'name': 'Order_discount_amount', 'info': 'Return the discount amount for one order.\n\nCoupon rules:\n- SAVE3 gives 3.00 off\n- FREEDELIVERY removes the delivery fee\n- BIGBITE gives 10% off the food subtotal, but only when quantity is 4 or more\n- an empty coupon gives no discount\nThe discount cannot be more than subtotal + delivery fee.\nRound the answer to 2 decimal places.', 'payload': ('D5364', 'veggie_burger', 2, 5.99, 'fries', 'BIGBITE'), 'answer': 0}
{'name': 'Order_discount_amount', 'info': 'Return the discount amount for one order.\n\nCoupon rules:\n- SAVE3 gives 3.00 off\n- FREEDELIVERY removes the delivery fee\n- BIGBITE gives 10% off the food subtotal, but only when quantity is 4 or more\n- an empty coupon gives no discount\nThe discount cannot be more than subtotal + delivery fee.\nRound the answer to 2 decimal places.', 'payload': ('D1659', 'veggie_burger', 3, 5.99, 'drink|fries', 'SAVE3'), 'answer': 3}
{'name': 'Order_discount_amount', 'info': 'Return the discount amount for one order.\n\nCoupon rules:\n- SAVE3 gives 3.00 off\n- FREEDELIVERY removes the delivery fee\n- BIGBITE gives 10% off the food subtotal, but only when quantity is 4 or more\n- an empty coupon gives no discount\nThe discount cannot be more than subtotal + delivery fee.\nRound the answer to 2 decimal places.', 'payload': ('D2978', 'veggie_burger', 4, 5.99, '', 'SAVE3'), 'answer': 3}
{'name': 'Order_discount_amount', 'info': 'Return the discount amount for one order.\n\nCoupon rules:\n- SAVE3 gives 3.00 off\n- FREEDELIVERY removes the delivery fee\n- BIGBITE gives 10% off the food subtotal, but only when quantity is 4 or more\n- an empty coupon gives no discount\nThe discount cannot be more than subtotal + delivery fee.\nRound the answer to 2 decimal places.', 'payload': ('D6856', 'chicken_burger', 4, 6.99, 'drink|extra_cheese', 'FREEDELIVERY'), 'answer': 0}
{'name': 'Order_discount_amount', 'info': 'Return the discount amount for one order.\n\nCoupon rules:\n- SAVE3 gives 3.00 off\n- FREEDELIVERY removes the delivery fee\n- BIGBITE gives 10% off the food subtotal, but only when quantity is 4 or more\n- an empty coupon gives no discount\nThe discount cannot be more than subtotal + delivery fee.\nRound the answer to 2 decimal places.', 'payload': ('D5603', 'chicken_burger', 2, 6.99, 'drink|fries|extra_cheese', 'SAVE3'), 'answer': 3}
{'name': 'Order_discount_amount', 'info': 'Return the discount amount for one order.\n\nCoupon rules:\n- SAVE3 gives 3.00 off\n- FREEDELIVERY removes the delivery fee\n- BIGBITE gives 10% off the food subtotal, but only when quantity is 4 or more\n- an empty coupon gives no discount\nThe discount cannot be more than subtotal + delivery fee.\nRound the answer to 2 decimal places.', 'payload': ('D9050', 'classic_burger', 4, 5.49, 'extra_cheese|fries|drink', 'SAVE3'), 'answer': 3}
{'name': 'Order_discount_amount', 'info': 'Return the discount amount for one order.\n\nCoupon rules:\n- SAVE3 gives 3.00 off\n- FREEDELIVERY removes the delivery fee\n- BIGBITE gives 10% off the food subtotal, but only when quantity is 4 or more\n- an empty coupon gives no discount\nThe discount cannot be more than subtotal + delivery fee.\nRound the answer to 2 decimal places.', 'payload': ('D2974', 'chicken_burger', 6, 6.99, 'drink', 'FREEDELIVERY'), 'answer': 0}
{'name': 'Order_discount_amount', 'info': 'Return the discount amount for one order.\n\nCoupon rules:\n- SAVE3 gives 3.00 off\n- FREEDELIVERY removes the delivery fee\n- BIGBITE gives 10% off the food subtotal, but only when quantity is 4 or more\n- an empty coupon gives no discount\nThe discount cannot be more than subtotal + delivery fee.\nRound the answer to 2 decimal places.', 'payload': ('D1911', 'cheeseburger', 3, 6.49, '', 'FREEDELIVERY'), 'answer': 1.99}
{'name': 'Order_discount_amount', 'info': 'Return the discount amount for one order.\n\nCoupon rules:\n- SAVE3 gives 3.00 off\n- FREEDELIVERY removes the delivery fee\n- BIGBITE gives 10% off the food subtotal, but only when quantity is 4 or more\n- an empty coupon gives no discount\nThe discount cannot be more than subtotal + delivery fee.\nRound the answer to 2 decimal places.', 'payload': ('D9821', 'classic_burger', 6, 5.49, '', 'BIGBITE'), 'answer': 3.29}
